epoch,Categorical Accuracy,Macro F1,Weighted F1,loss,val_Categorical Accuracy,val_Macro F1,val_Weighted F1,val_loss
55,0.5309544205665588,0.516329824924469,0.5154553055763245,1.2981287240982056,0.6253454685211182,0.3694353699684143,0.5783039927482605,1.0618306398391724
56,0.5326131582260132,0.5180643200874329,0.517196536064148,1.2895820140838623,0.6247532367706299,0.35426563024520874,0.5794682502746582,1.0596858263015747
57,0.5322978496551514,0.517780065536499,0.516913890838623,1.2881594896316528,0.619818389415741,0.3479372262954712,0.5661076903343201,1.0731308460235596
58,0.5358484387397766,0.5217394828796387,0.5208308696746826,1.283896565437317,0.6251480579376221,0.3712632954120636,0.5799784660339355,1.049535870552063
59,0.5355331301689148,0.5212818384170532,0.5204042792320251,1.2815526723861694,0.6253454685211182,0.37184372544288635,0.5819066762924194,1.0477471351623535
60,0.5383434295654297,0.5245653390884399,0.5237034559249878,1.2763497829437256,0.6174496412277222,0.33770760893821716,0.5673776865005493,1.0745515823364258
61,0.5403997302055359,0.5267165899276733,0.5258268117904663,1.2743892669677734,0.6283063292503357,0.3539242744445801,0.5787714123725891,1.0514112710952759
62,0.5417569279670715,0.528114914894104,0.5272290706634521,1.2661688327789307,0.6221871376037598,0.364956796169281,0.5837637782096863,1.0604701042175293
63,0.541331946849823,0.527845025062561,0.526969313621521,1.2661352157592773,0.619818389415741,0.3594420254230499,0.58104407787323,1.0629944801330566
64,0.5432237386703491,0.5300227999687195,0.5291323065757751,1.264032244682312,0.6269245743751526,0.35460057854652405,0.5820305347442627,1.0446810722351074
65,0.545910656452179,0.5329915285110474,0.532109260559082,1.2602511644363403,0.6296881437301636,0.37445446848869324,0.5861783623695374,1.0352569818496704
66,0.5456638932228088,0.5327576994895935,0.5318661332130432,1.256912350654602,0.6334385871887207,0.3816111981868744,0.5918917655944824,1.043370008468628
67,0.5463904738426208,0.5334851741790771,0.5326498746871948,1.2535552978515625,0.6344255805015564,0.3906558156013489,0.5922120809555054,1.0278257131576538
68,0.5464727282524109,0.5340055823326111,0.53313148021698,1.2500741481781006,0.6154757142066956,0.35278865694999695,0.5760787129402161,1.0678536891937256
69,0.5503249168395996,0.5379047393798828,0.5369822978973389,1.2445954084396362,0.6326490044593811,0.371417373418808,0.5892646908760071,1.0437123775482178
70,0.5494338274002075,0.5372377634048462,0.5363368988037109,1.2449754476547241,0.6365969181060791,0.3739226758480072,0.5951970219612122,1.0252532958984375
71,0.5499273538589478,0.5376702547073364,0.5367726683616638,1.2413930892944336,0.6338334083557129,0.3837985396385193,0.5962352752685547,1.0264054536819458
72,0.5520933270454407,0.5400936007499695,0.5392147302627563,1.2402724027633667,0.635215163230896,0.38151177763938904,0.5932439565658569,1.0187708139419556
73,0.5538480281829834,0.5421174764633179,0.5412689447402954,1.2327736616134644,0.6338334083557129,0.3787996172904968,0.5895464420318604,1.0238927602767944
74,0.5554108619689941,0.5437794923782349,0.5428699254989624,1.2307463884353638,0.6322542428970337,0.3625098466873169,0.5871627926826477,1.0414502620697021
75,0.5560826063156128,0.5441590547561646,0.5432906746864319,1.2266476154327393,0.6399526000022888,0.3894323706626892,0.6006857752799988,1.021235466003418
76,0.5580703616142273,0.5466334819793701,0.5457937717437744,1.2235140800476074,0.6395578384399414,0.3869870901107788,0.5990231037139893,1.0176186561584473
77,0.5580840706825256,0.5463992953300476,0.545518696308136,1.2255468368530273,0.6405448317527771,0.3967559039592743,0.6009402871131897,1.0076984167099
78,0.557453453540802,0.5461726188659668,0.5452860593795776,1.2226080894470215,0.6354125738143921,0.38840025663375854,0.5957520604133606,1.0085707902908325
79,0.5606064796447754,0.5494073629379272,0.5485389232635498,1.217795729637146,0.6383734941482544,0.38485604524612427,0.5968126058578491,1.019046664237976
80,0.5616209506988525,0.550032913684845,0.5491243600845337,1.2132227420806885,0.6310698986053467,0.3565855622291565,0.58733069896698,1.0436500310897827
81,0.562032163143158,0.5505896806716919,0.549674391746521,1.2123204469680786,0.6336359977722168,0.3761836886405945,0.59376060962677,1.0091595649719238
82,0.5646916627883911,0.5538333654403687,0.5529335737228394,1.2099833488464355,0.6423213481903076,0.40406572818756104,0.6022240519523621,1.0107510089874268
83,0.5649932622909546,0.5540283918380737,0.5531476736068726,1.2091310024261475,0.6320568323135376,0.38434040546417236,0.5961511731147766,1.024729609489441
84,0.5663367509841919,0.555342435836792,0.5544955134391785,1.2038497924804688,0.640347421169281,0.39135122299194336,0.5993801355361938,1.001968502998352
85,0.5647464990615845,0.5539970397949219,0.5530728697776794,1.204369306564331,0.6425187587738037,0.4000619053840637,0.6052134037017822,1.002597689628601
86,0.5669125318527222,0.556401252746582,0.5554537773132324,1.2004724740982056,0.6409395933151245,0.40150758624076843,0.6017320156097412,0.9983608722686768
87,0.5670770406723022,0.5564241409301758,0.5555471181869507,1.197440266609192,0.639163076877594,0.3840647339820862,0.595937967300415,1.0017510652542114
88,0.5697913765907288,0.5596910119056702,0.5587973594665527,1.1942734718322754,0.6425187587738037,0.39764484763145447,0.6017335653305054,0.9962902665138245
89,0.5691196322441101,0.5586370825767517,0.5577243566513062,1.1931514739990234,0.6389656662940979,0.3784916400909424,0.5972098112106323,1.0107152462005615
90,0.5717517137527466,0.561372697353363,0.5604921579360962,1.1901448965072632,0.6423213481903076,0.3929225206375122,0.6052961349487305,0.9942668080329895
91,0.5711485147476196,0.5607359409332275,0.5598510503768921,1.1873815059661865,0.6435057520866394,0.39761972427368164,0.6051446795463562,0.9865849018096924
92,0.5717654228210449,0.5615817308425903,0.5606675148010254,1.1856465339660645,0.6444926857948303,0.3964214026927948,0.6069695949554443,1.0000741481781006
93,0.5752885937690735,0.5652874708175659,0.5643771886825562,1.1826884746551514,0.6446900963783264,0.39437612891197205,0.6029582023620605,0.987281084060669
94,0.5741644501686096,0.5642642974853516,0.5633351802825928,1.1805838346481323,0.6427161693572998,0.3957861065864563,0.6065958738327026,0.9912221431732178
95,0.5730951428413391,0.5629029273986816,0.5619940757751465,1.1781007051467896,0.6460718512535095,0.4051069915294647,0.6070535778999329,0.9901174902915955
96,0.5767005681991577,0.5667442083358765,0.5658435225486755,1.1759874820709229,0.651796281337738,0.42282581329345703,0.6171402931213379,0.9833215475082397
97,0.5764949321746826,0.5666457414627075,0.5657075047492981,1.174198031425476,0.6440979242324829,0.40267685055732727,0.6060769557952881,0.9809375405311584
98,0.5761796236038208,0.5663536190986633,0.5654601454734802,1.173143982887268,0.6435057520866394,0.392415851354599,0.6052774786949158,0.9803054928779602
99,0.5774682760238647,0.5677554607391357,0.5668456554412842,1.1699597835540771,0.6423213481903076,0.37990802526474,0.6050055027008057,1.0038042068481445
